,user_address,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,0x50c5725949a6f0c72e6c4a641f24049a917db0cb,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xb6fe221fe9eef5aba221c348ba20a1bf5e73624c,CR,log10_borrow
228241,0x165e851Fb826bC6D834Aa5C6AAeFC78aBef168b5,0.0,0.0,1.0,0.0,0.0,0.0,1.5772091245046325,5.251550052592004
228267,0xA770d4A353293385C0eDB30ad9519a1997b471a3,0.2639770337900582,0.0,0.0,0.0,0.7360229662099418,0.0,2.6196518969991383,1.0470821051588282
228277,0xb9367bF71487eb10A68c3179753b9E1BA8871c8f,0.0,0.0,0.0,1.0,0.0,0.0,6.206155202998709,2.165798196673017
228280,0xc3b0F0ba4F1b28409De3D20205fA7970bB652b97,0.0,0.0,1.0,0.0,0.0,0.0,1.5765566850753114,5.215098093657557
228309,0xB1a84aBDD50F8418aF208438db9ec33CF3c35FfB,0.0,0.0,1.0,0.0,0.0,0.0,1.5790334232406886,5.156198273789962
228312,0x9A69a6008a02C770F0e55ccF1671A8A687b6700a,0.584750106871856,0.0,0.0,0.415249893128144,0.0,0.0,1.4413307951157817,1.134906999430033
228340,0xDBaad6C9bA84dEbBb5802110e3fbE218b3808751,1.0,0.0,0.0,0.0,0.0,0.0,1.423963252497029,1.2018042007138696
228362,0xc9A9bCa811B3cAf6Ea5B17039fAc9f4CEA7bfB7C,0.2066652403289584,0.0,0.2779397845010296,0.0,0.0,0.515394975170012,1.3380331050694727,2.8212817337552423
228422,0x14B93f1E547da3CfbDaC6f87c51A9AeB2601D6fC,1.0,0.0,0.0,0.0,0.0,0.0,1.3152345710697693,0.0236819057197498
228429,0x7F0759cb20dE8c7a996dB6f6C12b33314d0379C3,0.0,0.0,1.0,0.0,0.0,0.0,1.4412827616228412,3.463509867859829
228430,0x04D5C4A28b0763Ed16d85ad09e8f2eEfB18c9D4c,0.0,0.0,0.5,0.0,0.0,0.5,1.4664578279396063,2.290910471655347
228431,0xaA8AFe5B01b15e73051Cb871c332303b57C96F38,0.0,0.0,0.0,0.0,0.0,1.0,1.6665244578820584,1.9747525309539609
228437,0x522666698937c160D48Fe0bC653F956922ba9F5F,1.0,0.0,0.0,0.0,0.0,0.0,1.3005083855282171,1.593245672690714
228487,0x65Ec96E3841F48934a3C8A9648AF44BCd1c73CE1,1.0,0.0,0.0,0.0,0.0,0.0,6.998077036143177,1.054142141358247
228489,0xcDdc66c85008853b89c0b00C20a303A8d69e8983,0.0,0.0,1.0,0.0,0.0,0.0,1.5773800268900533,5.469314353877485
228490,0xa1e826ff30c2Af1ca2BB1CB3b2D4770d679451d3,0.0,0.0,1.0,0.0,0.0,0.0,1.5784524793056274,5.104856644126486
228491,0x9C0B7893998CF4914d14F9D709eD855201f54049,0.0,0.0,1.0,0.0,0.0,0.0,2.726481668062942,4.586844820386985
228501,0x88FA8b9B9c553e3c0a3eAFDacf683cCC60973332,1.0,0.0,0.0,0.0,0.0,0.0,1.6621463723936307,1.1343997887420834
228507,0xB2dda6B0e7c460028dC2380AfBBAf5aa601DCEd0,0.0,0.0,1.0,0.0,0.0,0.0,1.5730050910076496,5.628703743646611
228508,0x3B87f7D473550ef9e53e46Baae856608f8b8A0C4,0.0,0.0,1.0,0.0,0.0,0.0,1.51069273390097,5.361360196800855
228530,0xE8035850ADb9788a5d85fa13f721A277668e95eE,1.0,0.0,0.0,0.0,0.0,0.0,1.3037661184202731,1.9621290057110432
228539,0x7A89B88C7D6Cd5a591812DA64112786e2633E76E,0.0,0.0,1.0,0.0,0.0,0.0,1.5806402753473283,5.180518727757923
228541,0xc1D7f724c21a098319De00459bEa8F11F587C624,0.0,0.0,0.0,0.0,0.0,1.0,1.57639424054069,5.356583547689774
228548,0x465c1C79214Ab5d6A8b955c1Fb266d512b372a6d,1.0,0.0,0.0,0.0,0.0,0.0,1.3010357729066084,1.7361742413792922
228598,0x2696E8017A422af7ee764Fa598C7AC3B75007FdB,1.0,0.0,0.0,0.0,0.0,0.0,1.2657841703585535,4.860541252376594
228603,0xe4E52221b702c3d6838B7b569783c1cb408E9839,0.0,1.0,0.0,0.0,0.0,0.0,2.065261477946001,1.5025593831856827
228635,0x3242bCaE0B6f44a2430766376722849DeA557b8B,0.0,0.0,1.0,0.0,0.0,0.0,1.5783223037013117,5.1265822907389484
228644,0x9A887658254e6c9dCB213745bdD9332A1AF773eB,1.0,0.0,0.0,0.0,0.0,0.0,1.3986742299341943,5.671935945454679
228681,0xe7FFc0fFbB76aB7e2F322D3776A5220810D2667B,1.0,0.0,0.0,0.0,0.0,0.0,1.3868478167642306,1.601830691141221
228736,0x4e12d870e0e841577a1d6ea08898b44cB1D0681C,1.0,0.0,0.0,0.0,0.0,0.0,1.4128417217242193,1.6593126771439195
228753,0x11CA1f765CBf7c1d26b0Aa3e2e24D9B1E0B47c5b,1.0,0.0,0.0,0.0,0.0,0.0,1.3613704005792622,5.531364408467059
228770,0x5ceEc7c1505b6819783c2c377b2a4b95497E5819,1.0,0.0,0.0,0.0,0.0,0.0,2.4587979001539777,1.058908257938981
228788,0xA90ce80FBD8DeA089d79f48649Cb19fd732532f0,1.0,0.0,0.0,0.0,0.0,0.0,1.339411302254968,2.1451603254344334
228803,0xec58A1a14D5d86054cdF40F877B826920f743DCB,1.0,0.0,0.0,0.0,0.0,0.0,1.3693790947253457,1.899153889558434
228804,0xe7aC1581629716F508f7acA2337b344DC9e3E8fe,1.0,0.0,0.0,0.0,0.0,0.0,1.235214751760768,2.531084912972893
228807,0x40ABa0420d6B49AD8449c83a65Ef1025cd845C79,0.0,0.0,0.0,0.0,1.0,0.0,3.0950477371581586,4.199487179397022
228809,0x271A7077C565759bFc04299BF35789c354AC1C25,0.2649162392685168,0.0,0.7350837607314832,0.0,0.0,0.0,1.596607679276399,3.0540048128822987
228825,0xCE515d09e5503Eca0c79185b70FD515F108b2dE9,1.0,0.0,0.0,0.0,0.0,0.0,1.7995191694377788,1.3542447594957607
228830,0xf9F517A043C7c219064943253c4c5ce0F6daE080,1.0,0.0,0.0,0.0,0.0,0.0,1.844320664575229,1.450723076349698
228836,0xA358D01c49117597cD302735D850C5DCDe76EBa9,1.0,0.0,0.0,0.0,0.0,0.0,1.6670107371014664,1.43342809513437
228837,0x5Ed5B84e1EeF854FC577D715EEF14E39F54a3868,1.0,0.0,0.0,0.0,0.0,0.0,2.001365928375207,1.353828344568871
228838,0xdf926B556fAf1aD6ca4417c7B7cBe16Ba78ff751,0.0,0.0,0.0,0.0,0.0,1.0,1.8118127689360035,2.5311880456548947
228850,0x399Aa5c695cD5E83621e8146B36414987632e4a7,1.0,0.0,0.0,0.0,0.0,0.0,2.003909936147477,1.353866334357888
228853,0x9a51D3c98f53874dc7F781BA94c0fF5a5673C70d,0.780210019341255,0.0,0.0,0.0,0.2197899806587449,0.0,1.2801772730042196,2.5308880513743333
228858,0x18a0C73C3df043f64f4Ca3C96e9E524BD778C4aB,0.8828634559913603,0.0,0.0,0.0,0.1171365440086397,0.0,1.9253836010704413,1.3543254604008643
228866,0xe09d9f4A46943335A42022FeE6e287D4bb288Df1,1.0,0.0,0.0,0.0,0.0,0.0,3.669668231774375,1.4445822034544835
228869,0x0aC7f5073203Af06A8324289b76069a3E9bd3557,0.0,0.0,1.0,0.0,0.0,0.0,1.8482980645488545,5.10274768415387
228870,0x55642AD308223bB939402F6DFCC702558a5cdF56,0.0,0.0,1.0,0.0,0.0,0.0,1.5788357989242483,5.118590770193077
228871,0x4B52691cbD1E0E837E4989188b90888e086A8B47,0.0,0.0,1.0,0.0,0.0,0.0,1.5773069338041468,5.108251117630842
228872,0x13d8c9cBa88a602016A7F7F5c9032a6f009229a9,0.0,0.0,1.0,0.0,0.0,0.0,1.578112052487181,4.700511647575349
228873,0xC30fc16493dcd3C5BA27B61691B44ed429a8Bb9d,0.0,0.0,1.0,0.0,0.0,0.0,1.580301774805857,5.3026665055365205
228879,0x49FC0AA99Ab2899DDaAffDa96C5783c88EdFBd1D,1.0,0.0,0.0,0.0,0.0,0.0,1.561186766415278,1.8500232199809576
228881,0x454E05851476487347D7b6a53Ed41ab2dC5224cD,1.0,0.0,0.0,0.0,0.0,0.0,1.921637331873616,1.4330024581468392
228887,0x68ACb2051b73C2342be78Cd1a7E5Ca44483D10c5,0.0,0.0,1.0,0.0,0.0,0.0,1.827384379925856,3.4338298464958537
228888,0x0841bB6F2BA1b90AA7aFc70F33a8821c86E406Cb,1.0,0.0,0.0,0.0,0.0,0.0,1.9989929469758465,1.354420892369639
228892,0x810a00a5E654C5500EFA15011fb1727A9bf63638,1.0,0.0,0.0,0.0,0.0,0.0,1.7139287715133982,1.198923847242317
228900,0x4408E04e4D8AEb7EdbC0bc0aE66028762FDF29e5,1.0,0.0,0.0,0.0,0.0,0.0,1.2016919027313648,2.349632599967762
228904,0xAD0Dd58b9515375Bb91996C370b2B6Dd010Dfe0C,1.0,0.0,0.0,0.0,0.0,0.0,1.7988180940385472,1.354379959674289
228905,0x2f75b386AF8291Db1E4eC8F175AF7c51aE792068,1.0,0.0,0.0,0.0,0.0,0.0,1.7547897725159871,1.2573893758862116
228911,0xE3ECaC7EA1788cF971601437d61669D073aE8EB6,0.0,0.0,1.0,0.0,0.0,0.0,1.4684070411290282,0.3545389983149511
228914,0xD33a2A360a28f75B984C3a15b09B102b0A3Cc52B,0.0,0.0,1.0,0.0,0.0,0.0,1.5797533889760431,5.025395454626951
228918,0x414FA59C2d021b719Dd13831f5889c444542aC67,1.0,0.0,0.0,0.0,0.0,0.0,1.692739188665863,1.4677619034176193
228919,0xa79d208B7bcc14c25464EA7b17Ce24dE13F37192,1.0,0.0,0.0,0.0,0.0,0.0,1.4662609263275668,1.530334402627627
228934,0x71D8E75fFD698A977c3a3172281Ba80e8F044C09,1.0,0.0,0.0,0.0,0.0,0.0,1.6652950930948212,1.5305507793016857
228946,0x098F7047862F4EBD220517a90Cd02196922C1Ff5,1.0,0.0,0.0,0.0,0.0,0.0,1.4988234365744073,1.655451406730299
228957,0xAfA9c228Accf4238f02202f6B0036b1eDCcC37C3,0.7887855373893448,0.0,0.1971877974674539,0.0,0.0140266651432011,0.0,2.2413134396599284,1.4683172741075814
228981,0x0bAFA96A4e1B91428bCFF88598668c66F016BC18,1.0,0.0,0.0,0.0,0.0,0.0,1.58746114977123,1.584769811251152
228982,0xCA5C410067f8379a1Cf4DCfE052f9D6C037CCa5e,1.0,0.0,0.0,0.0,0.0,0.0,2.50043836002883,1.25703662178821
229000,0xec4b6b72587D789FdcC9F720C3E94b19188149CE,1.0,0.0,0.0,0.0,0.0,0.0,1.9988127173869736,1.0532004636403705
229274,0xF7Cd0BD88b79C458C67fbaA319EF47163ff13b88,1.0,0.0,0.0,0.0,0.0,0.0,1.7996490609424265,1.3538251964054473
229281,0xf69CF98b527Eab3ED677521Bcd1dB70283528c8A,1.0,0.0,0.0,0.0,0.0,0.0,1.2539857489665325,5.6482772957958325
229318,0x9AcDA0bbC8E2Be53db230B1Fa7E1743262842B77,1.0,0.0,0.0,0.0,0.0,0.0,1.5998352131554625,2.0526850376692267
229319,0x0909C4F2D04055e73Fb2009E8f95130D3E4DA2ED,1.0,0.0,0.0,0.0,0.0,0.0,1.4998492345113792,2.05268242134635
229340,0x1e84d1B14Eb0ef078a0D26e37c930FC0a8EC71e6,0.0,1.0,0.0,0.0,0.0,0.0,1.4802733079654051,3.208936003060717
229346,0x6B979E8628cDD7576ffC00eF07592580Aa935AFF,0.0,0.0,0.4283352600703574,0.0244597354045525,0.4314779659132239,0.1157270386118662,1.6833140955122072,2.0525869871830644
229813,0x13b2d56DE62F65Cfd389cB6a2F275c272D7C850E,0.0673023927082718,0.0,0.6189352821179405,0.0,0.2187279538919012,0.0950343712818863,1.6415656572423538,3.906844700280509
229829,0x3d40aC1fF6c11eA200a86E9bC761c244149ba5c0,1.0,0.0,0.0,0.0,0.0,0.0,1.458979813349416,2.539659522982272
229843,0xC184C5768251F0A1dC2e7aEA24585f62D2381665,1.0,0.0,0.0,0.0,0.0,0.0,1.2633175992239352,6.286679185164173
229866,0x0E61A5d840B883d234940c738cF49A2AeBfAf1C8,1.0,0.0,0.0,0.0,0.0,0.0,2.3002083590238604,1.3383009572677411
229867,0xbc2337fc59bC693E6FFb282Ef4950478072c1A86,1.0,0.0,0.0,0.0,0.0,0.0,3.6017761687443994,1.414481009554573
229872,0x9C7A3e3eFd0CEC787C432535F27DE6C755fB4870,0.5135490334899729,0.0,0.480604455886255,0.0,0.0058465106237719,0.0,1.504820913138081,3.7481126595423606
229899,0x491fFC953E1aB2751817ff90A5f32694a4841474,1.0,0.0,0.0,0.0,0.0,0.0,1.3132490805306447,3.012291354774231
229906,0xA67e311B9c5915998C86866652092c5dE332d7a8,0.0,0.0,0.5,0.0,0.0,0.5,2.4810038743321705,1.5548047493310346
229912,0xB5584bFdb0f869F35764f975Da6C482E29e871c0,1.0,0.0,0.0,0.0,0.0,0.0,1.3133975666470952,2.2623163904000374
229948,0x174EC3Dd777A4d02fa2305a451141C3C151Cf65B,1.0,0.0,0.0,0.0,0.0,0.0,1.3734375384899715,1.4860103077491764
229949,0x2bedB0F8d86c53f45A5ff38e4a2d33E1C0DA4515,1.0,0.0,0.0,0.0,0.0,0.0,1.4487331555237657,1.8099285657278767
229958,0x4d445C33dC304f07EDB34f00C90c4CB1Ab947FaC,1.0,0.0,0.0,0.0,0.0,0.0,1.986173054371542,3.370674000170488
229965,0xa14208489e2e9Ba74f08636EbC5a03Fb0a4F6568,1.0,0.0,0.0,0.0,0.0,0.0,1.346063754454938,1.8192125960951515
229968,0x0C9e20B9046f31DA1E84B1B968b5FFF23e815FD6,1.0,0.0,0.0,0.0,0.0,0.0,2.4737019235660163,2.975097441259868
229973,0x26DAc33aCcf8D28cf26CcC0135d8c6EE3233a2E7,0.0,1.0,0.0,0.0,0.0,0.0,1.4553232549372073,5.643947976814073
229987,0xb4fbd802d9dc5C0208346c311BCB6B9ECFF468C6,0.0,0.0,0.256623000565195,0.0925074781287802,0.3943148227204768,0.2565546985855481,1.4243138368281405,3.697093087326531
230006,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,0.8903846785665358,0.0,0.0,0.1096153214334642,1.6927088287441907,3.9216840340308745
230057,0x9e67663C01e86C7bd8C3cd2285c681Dbad1C8327,1.0,0.0,0.0,0.0,0.0,0.0,1.374959925635548,6.714584382876964
230091,0xbBf15e008535cB93A7e2168038DC316c56faf791,0.0,0.0,1.0,0.0,0.0,0.0,1.55029219426792,3.785732902043708
230101,0x724EBE69AE66F5e5F731920dB39CC9235d3FF036,0.0,0.0,0.0,0.0,1.0,0.0,1.769747638358382,1.4568540308344602
230104,0x184Af3b38035F80d8F7E16FaCbB4344B3db09368,1.0,0.0,0.0,0.0,0.0,0.0,2.9890089641106568,1.3702481167311964
230105,0xbe003aa7a602e754fa2aBC342Fc467fdd678bc4e,1.0,0.0,0.0,0.0,0.0,0.0,1.3284997073778997,1.5450698668498015
230106,0x874d7F6472958e157815DD50B8293a3d02fD094c,1.0,0.0,0.0,0.0,0.0,0.0,1.3937741196738838,1.4662462175774844
230107,0xf299eA65eF11197c562bd83A67cdCB678d8280c5,0.0,0.0,0.0,0.0,1.0,0.0,2.457468053554083,1.4282062440925354
230109,0xdCEFff05f1df8d2474A73E1B40928e1d1b2F3646,1.0,0.0,0.0,0.0,0.0,0.0,2.984106771786084,1.3695304969961546
230111,0x2C79ef440545a8528ad89fb9a3801f68Fa531Ee0,1.0,0.0,0.0,0.0,0.0,0.0,1.596109735631544,1.7680550930324808
230126,0x6B9B0C04Eb5b3D5eD8b667b8983C9DFD16BA3F42,1.0,0.0,0.0,0.0,0.0,0.0,2.650149792759074,1.2464337477601235
230127,0xE439576d8C65F0C080d1882ee85ee106a7B3B125,1.0,0.0,0.0,0.0,0.0,0.0,1.6563584039212151,1.8470537284116275
230132,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0.0,0.0,0.748607757392307,0.0,0.0,0.2513922426076931,2.156343100779144,4.443748859981585
230133,0x41c619D96D4a875BEf0bF51988ca93838B6e4C84,1.0,0.0,0.0,0.0,0.0,0.0,1.7104694390421376,1.9138958024822184
230134,0x25e03b2E9903442F9F350f3F6F711632b39679D0,1.0,0.0,0.0,0.0,0.0,0.0,1.4938986268084553,1.669977829868624
230148,0x9812d15dC214B1C845d7eff55a2a533a8c90fA38,1.0,0.0,0.0,0.0,0.0,0.0,1.6582282156685748,1.8464544894724448
230191,0x460808Bb2E79E5b84994105b601A13e33C29a45f,1.0,0.0,0.0,0.0,0.0,0.0,1.3137332460448885,1.054606675729805
230193,0xb4521335B0aDc61B1ee85029CD6d2AEDb7b6046d,0.4660372658692736,0.5339627341307264,0.0,0.0,0.0,0.0,1.3561558867435974,1.644089605377952
230199,0x63BBCBd285362ed01dc37C34597ce17836493356,1.0,0.0,0.0,0.0,0.0,0.0,1.4936707568915322,1.6693291856232613
230210,0x689b0Aa3C291E334Ec4cB3c90c97700B81f2d135,1.0,0.0,0.0,0.0,0.0,0.0,1.2800443913262611,2.006394964251629
230232,0x12c9CB03c9e1b36Fd48Fa17b7e7054b692dbFAD6,1.0,0.0,0.0,0.0,0.0,0.0,1.493918748237512,1.670050864477089
230281,0x6c51d544C1AC203148484b35E8d0e741cFB67DcE,1.0,0.0,0.0,0.0,0.0,0.0,1.5355013956045978,4.784907534758537
230293,0xC25d79fc4970479B88068Ce8891eD9bE5799210D,0.0,1.0,0.0,0.0,0.0,0.0,1.4531486365476938,1.876549043459739
230336,0x62b08A2F1C0F4E4F4ce942Ab616825D876414f04,1.0,0.0,0.0,0.0,0.0,0.0,1.2466552573145575,2.566994458851939
230386,0x17eB245F522c05119ec6924Bdf1ca75226Be8007,1.0,0.0,0.0,0.0,0.0,0.0,1.4933062915373223,1.3684700981632618
230435,0x213208bEFdf8462Be5788f7b617C0CFdf0C92Bee,1.0,0.0,0.0,0.0,0.0,0.0,1.4934926184998267,2.116570714602871
230518,0xB03E256B53abACd3f0b450263C32c6ec81bABe49,0.0,0.0,1.0,0.0,0.0,0.0,1.5396765073716518,5.249068080536562
230519,0xd67883669EfB5c575063DE333ecC93F2147AD2D2,0.0,0.0,1.0,0.0,0.0,0.0,1.5391748494788398,4.895095499560173
230524,0x11f1E5a47Bc2E00cb2bd2426d38EDB7e86dbcecF,0.0,0.0,1.0,0.0,0.0,0.0,1.4920514299686078,1.4761813996003803
230760,0xc6B10818767a5205DBfB5F550Ea986a9f9A0c941,0.0,0.0,1.0,0.0,0.0,0.0,1.5389587494795185,5.741172557370704
230776,0xEB4B2D625D4f50f4aFaf4CE4E6C5A04231f6CD44,0.8223427912395173,0.0,0.0,0.1776572087604827,0.0,0.0,1.463903499955737,1.367870163048995
230778,0x165e851Fb826bC6D834Aa5C6AAeFC78aBef168b5,0.0,0.0,1.0,0.0,0.0,0.0,1.539461249858494,5.262404527637935
230805,0xA770d4A353293385C0eDB30ad9519a1997b471a3,0.2849233761302547,0.0,0.0,0.0,0.7150766238697452,0.0,2.4269600032303527,1.05793658020476
230815,0xb9367bF71487eb10A68c3179753b9E1BA8871c8f,0.0,0.0,0.0,1.0,0.0,0.0,6.043233975436556,2.176652671718949
230818,0xc3b0F0ba4F1b28409De3D20205fA7970bB652b97,0.0,0.0,1.0,0.0,0.0,0.0,1.5389036572825905,5.22657818541657
230847,0xB1a84aBDD50F8418aF208438db9ec33CF3c35FfB,0.0,0.0,1.0,0.0,0.0,0.0,1.5389884348166485,5.169881039585177
230850,0x9A69a6008a02C770F0e55ccF1671A8A687b6700a,0.5911841042819467,0.0,0.0,0.4088158957180534,0.0,0.0,1.4430606574885738,1.145761474475965
230878,0xDBaad6C9bA84dEbBb5802110e3fbE218b3808751,1.0,0.0,0.0,0.0,0.0,0.0,1.423900861171796,1.2126586757598017
230900,0xc9A9bCa811B3cAf6Ea5B17039fAc9f4CEA7bfB7C,0.210783739568471,0.0,0.276497921739774,0.0,0.0,0.5127183386917549,1.3388478218596933,2.832136208801174
230960,0x14B93f1E547da3CfbDaC6f87c51A9AeB2601D6fC,1.0,0.0,0.0,0.0,0.0,0.0,1.4607184124911836,0.0345363807656819
230967,0x7F0759cb20dE8c7a996dB6f6C12b33314d0379C3,0.0,0.0,1.0,0.0,0.0,0.0,1.4067880581811103,3.474364342905761
230968,0x04D5C4A28b0763Ed16d85ad09e8f2eEfB18c9D4c,0.0,0.0,0.5,0.0,0.0,0.5,1.430283195611329,2.301764946701279
230969,0xaA8AFe5B01b15e73051Cb871c332303b57C96F38,0.0,0.0,0.0,0.0,0.0,1.0,1.6253943997966191,1.9856070059998925
230975,0x522666698937c160D48Fe0bC653F956922ba9F5F,1.0,0.0,0.0,0.0,0.0,0.0,1.3004514034105203,1.604100147736646
231025,0x65Ec96E3841F48934a3C8A9648AF44BCd1c73CE1,1.0,0.0,0.0,0.0,0.0,0.0,6.997770413553299,1.0649966164041789
231027,0xcDdc66c85008853b89c0b00C20a303A8d69e8983,0.0,0.0,1.0,0.0,0.0,0.0,1.5396280619798397,5.480168828923418
231028,0xa1e826ff30c2Af1ca2BB1CB3b2D4770d679451d3,0.0,0.0,1.0,0.0,0.0,0.0,1.5406748470322729,5.115711119172419
231029,0x9C0B7893998CF4914d14F9D709eD855201f54049,0.0,0.0,1.0,0.0,0.0,0.0,2.661227868403776,4.597699295432918
231039,0x88FA8b9B9c553e3c0a3eAFDacf683cCC60973332,1.0,0.0,0.0,0.0,0.0,0.0,1.6620735450122193,1.1452542637880152
231045,0xB2dda6B0e7c460028dC2380AfBBAf5aa601DCEd0,0.0,0.0,1.0,0.0,0.0,0.0,1.5356536151042277,5.639558218692542
231046,0x3B87f7D473550ef9e53e46Baae856608f8b8A0C4,0.0,0.0,1.0,0.0,0.0,0.0,1.4745368184418954,5.372214671846787
231068,0xE8035850ADb9788a5d85fa13f721A277668e95eE,1.0,0.0,0.0,0.0,0.0,0.0,1.303708993564151,1.9729834807569748
231077,0x7A89B88C7D6Cd5a591812DA64112786e2633E76E,0.0,0.0,1.0,0.0,0.0,0.0,1.538917066448821,5.1956523181238286
231079,0xc1D7f724c21a098319De00459bEa8F11F587C624,0.0,0.0,0.0,0.0,0.0,1.0,1.5374886088997417,5.367438022735706
231086,0x465c1C79214Ab5d6A8b955c1Fb266d512b372a6d,1.0,0.0,0.0,0.0,0.0,0.0,1.3009787676812945,1.747028716425224
231136,0x2696E8017A422af7ee764Fa598C7AC3B75007FdB,1.0,0.0,0.0,0.0,0.0,0.0,1.2658096314158485,4.871586157202325
231141,0xe4E52221b702c3d6838B7b569783c1cb408E9839,0.0,1.0,0.0,0.0,0.0,0.0,2.014388104538108,1.5134138582316146
231173,0x3242bCaE0B6f44a2430766376722849DeA557b8B,0.0,0.0,1.0,0.0,0.0,0.0,1.538938598049716,5.139463323303154
231182,0x9A887658254e6c9dCB213745bdD9332A1AF773eB,1.0,0.0,0.0,0.0,0.0,0.0,1.399717944774132,5.682790420500611
231219,0xe7FFc0fFbB76aB7e2F322D3776A5220810D2667B,1.0,0.0,0.0,0.0,0.0,0.0,1.386787051661597,1.6126851661871529
231274,0x4e12d870e0e841577a1d6ea08898b44cB1D0681C,1.0,0.0,0.0,0.0,0.0,0.0,1.412779817691788,1.6701671521898516
231291,0x11CA1f765CBf7c1d26b0Aa3e2e24D9B1E0B47c5b,1.0,0.0,0.0,0.0,0.0,0.0,1.3620744169103502,5.542218883512991
231308,0x5ceEc7c1505b6819783c2c377b2a4b95497E5819,1.0,0.0,0.0,0.0,0.0,0.0,2.4591117700941294,1.0697627329849129
231326,0xA90ce80FBD8DeA089d79f48649Cb19fd732532f0,1.0,0.0,0.0,0.0,0.0,0.0,1.3393526155957205,2.156014800480365
231341,0xec58A1a14D5d86054cdF40F877B826920f743DCB,1.0,0.0,0.0,0.0,0.0,0.0,1.3693190950193723,1.910008364604366
231342,0xe7aC1581629716F508f7acA2337b344DC9e3E8fe,1.0,0.0,0.0,0.0,0.0,0.0,1.2351606305008445,2.541939388018825
231345,0x40ABa0420d6B49AD8449c83a65Ef1025cd845C79,0.0,0.0,0.0,0.0,1.0,0.0,2.7857851339361974,4.210341654442954
231347,0x271A7077C565759bFc04299BF35789c354AC1C25,0.2696517466502116,0.0,0.7303482533497884,0.0,0.0,0.0,1.5685000183067972,3.064859287928231
231362,0x88D41b95981B28a867bbbB4058A7aD9F20DB7883,1.0,0.0,0.0,0.0,0.0,0.0,1.6669055622988322,1.5405410490873066
231364,0xCE515d09e5503Eca0c79185b70FD515F108b2dE9,1.0,0.0,0.0,0.0,0.0,0.0,1.7994403230310565,1.3650992345416926
231369,0xf9F517A043C7c219064943253c4c5ce0F6daE080,1.0,0.0,0.0,0.0,0.0,0.0,1.8442398551791888,1.4615775513956295
231375,0xA358D01c49117597cD302735D850C5DCDe76EBa9,1.0,0.0,0.0,0.0,0.0,0.0,1.666937696586633,1.4442825701803017
231376,0x5Ed5B84e1EeF854FC577D715EEF14E39F54a3868,1.0,0.0,0.0,0.0,0.0,0.0,2.00127823799954,1.3646828196148029
231377,0xdf926B556fAf1aD6ca4417c7B7cBe16Ba78ff751,0.0,0.0,0.0,0.0,0.0,1.0,1.7670969748930023,2.542042520700827
231389,0x399Aa5c695cD5E83621e8146B36414987632e4a7,1.0,0.0,0.0,0.0,0.0,0.0,2.003822134305438,1.36472080940382
231392,0x9a51D3c98f53874dc7F781BA94c0fF5a5673C70d,0.7977225273971589,0.0,0.0,0.0,0.2022774726028411,0.0,1.2520195494143644,2.541742526420265
231397,0x18a0C73C3df043f64f4Ca3C96e9E524BD778C4aB,0.893315113228212,0.0,0.0,0.0,0.1066848867717879,0.0,1.9027735180655967,1.3651799354467962
231405,0xe09d9f4A46943335A42022FeE6e287D4bb288Df1,1.0,0.0,0.0,0.0,0.0,0.0,3.669507444293556,1.4554366785004154
231408,0x0aC7f5073203Af06A8324289b76069a3E9bd3557,0.0,0.0,1.0,0.0,0.0,0.0,1.804062127433537,5.113602159199802
231409,0x55642AD308223bB939402F6DFCC702558a5cdF56,0.0,0.0,1.0,0.0,0.0,0.0,1.5410489925339754,5.129445245239008
231410,0x4B52691cbD1E0E837E4989188b90888e086A8B47,0.0,0.0,1.0,0.0,0.0,0.0,1.539556718255258,5.119105592676774
231411,0x13d8c9cBa88a602016A7F7F5c9032a6f009229a9,0.0,0.0,1.0,0.0,0.0,0.0,1.5388976098204346,4.714193581500169
231412,0xC30fc16493dcd3C5BA27B61691B44ed429a8Bb9d,0.0,0.0,1.0,0.0,0.0,0.0,1.5424798827234243,5.313520980582452
231418,0x49FC0AA99Ab2899DDaAffDa96C5783c88EdFBd1D,1.0,0.0,0.0,0.0,0.0,0.0,1.5611183626056135,1.8608776950268897
231420,0x454E05851476487347D7b6a53Ed41ab2dC5224cD,1.0,0.0,0.0,0.0,0.0,0.0,1.9215531348274195,1.443856933192771
231426,0x68ACb2051b73C2342be78Cd1a7E5Ca44483D10c5,0.0,0.0,1.0,0.0,0.0,0.0,1.7836489770347406,3.4446843215417853
231427,0x0841bB6F2BA1b90AA7aFc70F33a8821c86E406Cb,1.0,0.0,0.0,0.0,0.0,0.0,1.9989053605729843,1.3652753674155709
231431,0x810a00a5E654C5500EFA15011fb1727A9bf63638,1.0,0.0,0.0,0.0,0.0,0.0,1.7138536752725209,1.2097783222882486
231439,0x4408E04e4D8AEb7EdbC0bc0aE66028762FDF29e5,1.0,0.0,0.0,0.0,0.0,0.0,1.2898400920654216,2.3387781249217827
